URL;Label;Class;Importation;Wiki;Dbpedia;Web;Définition;Synonyme;Voir;JLMonfort
http://isi.cbs.nl/glossary/term327.htm;distribution bêta primaire;DistributionBetaPrimaire;Non;;;;;;;
http://isi.cbs.nl/glossary/term326.htm;distribution bêta-gamma;DistributionBetaGamma;Non;;;;;;;
http://isi.cbs.nl/glossary/term378.htm;distribution bidimensionnelle;DistributionBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term393.htm;distribution bidimensionnelle de type II;DistributionBidimensionnelleDeTypeIi;Non;;;;;;;
http://isi.cbs.nl/glossary/term248.htm;diagramme de barres;DiagrammeDeBarres;Concept;;;;;Diagramme à secteurs;;
http://isi.cbs.nl/glossary/term2925.htm;diagramme de dispersion;DiagrammeDeDispersion;Concept;;;http://www.statmanie.uqam.ca/PSY1300/C4P3.html;;;;http://jeanalain.monfort.free.fr/Dicostat2005/D/Diagramme_de_dispersion.pdf
http://isi.cbs.nl/glossary/term376.htm;distribution binomiale à deux variables;DistributionBinomialeADeuxVariables;Non;;;;;;;
http://isi.cbs.nl/glossary/term376.htm;distribution binomiale bidimensionnelle;DistributionBinomialeBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term1363.htm;distribution binomiale de Poisson;DistributionBinomialeDePoisson;Non;;;;;;;
http://isi.cbs.nl/glossary/term354.htm;distribution binomiale de temps d'attente;DistributionBinomialeDeTempsDattente;Non;;;;;;;
http://isi.cbs.nl/glossary/term1021.htm;distribution binomiale double;DistributionBinomialeDouble;Non;;;;;;;
http://isi.cbs.nl/glossary/term1363.htm;distribution binomiale généralisée;DistributionBinomialeGeneralisee;Non;;;;;;;
http://isi.cbs.nl/glossary/term2135.htm;distribution binomiale modifiée;DistributionBinomialeModifiee;Non;;;;;;;
http://isi.cbs.nl/glossary/term2228.htm;distribution binomiale multidimensionnelle;DistributionBinomialeMultidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term386.htm;distribution binomiale négative bidimensionnelle;DistributionBinomialeNegativeBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term887.htm;distribution binomiale négative décapitée;DistributionBinomialeNegativeDecapitee;Non;;;;;;;
http://isi.cbs.nl/glossary/term1200.htm;distribution binomiale négative généralisée;DistributionBinomialeNegativeGeneralisee;Non;;;;;;;
http://isi.cbs.nl/glossary/term2236.htm;distribution binomiale négative multidimensionnelle;DistributionBinomialeNegativeMultidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term2533.htm;distribution binomiale positive;DistributionBinomialePositive;Non;;;;;;;
http://isi.cbs.nl/glossary/term475.htm;distribution cardioïde;DistributionCardioide;Non;;;;;;;
http://isi.cbs.nl/glossary/term493.htm;distribution causale;DistributionCausale;Non;;;;;;;
http://isi.cbs.nl/glossary/term551.htm;distribution circulaire;DistributionCirculaire;Non;;;;;;;
http://isi.cbs.nl/glossary/term554.htm;distribution circulaire de trellis;DistributionCirculaireDeTrellis;Non;;;;;;;
http://isi.cbs.nl/glossary/term3249.htm;distribution circulaire symétrique;DistributionCirculaireSymetrique;Non;;;;;;;
http://isi.cbs.nl/glossary/term676.htm;distribution composée (de fréquences);DistributionComposeeDeFrequences;Non;;;;;;;
http://isi.cbs.nl/glossary/term676.htm;distribution composite;DistributionComposite;Non;;;;;;;
http://isi.cbs.nl/glossary/term691.htm;distribution conditionnelle;DistributionConditionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term2611.htm;distribution conforme;DistributionConforme;Non;;;;;;;
http://isi.cbs.nl/glossary/term2230.htm;distribution conjointe;DistributionConjointe;Non;;;;;;;
http://isi.cbs.nl/glossary/term724.htm;distribution conjuguée;DistributionConjuguee;Non;;;;;;;
http://isi.cbs.nl/glossary/term738.htm;distribution contagieuse;DistributionContagieuse;Non;;;;;;;
http://isi.cbs.nl/glossary/term2886.htm;distribution contagieuse de Rutherford;DistributionContagieuseDeRutherford;Non;;;;;;;
http://isi.cbs.nl/glossary/term1366.htm;distribution contagieuse généralisée;DistributionContagieuseGeneralisee;Non;;;;;;;
http://isi.cbs.nl/glossary/term3219.htm;distribution contagieuse généralisée de Subrahmaniam;DistributionContagieuseGeneraliseeDeSubrahmaniam;Non;;;;;;;
http://isi.cbs.nl/glossary/term739.htm;distribution contaminée;DistributionContaminee;Non;;;;;;;
http://isi.cbs.nl/glossary/term3477.htm;diagramme de Venn;DiagrammeDeVenn;Concept;https://fr.wikipedia.org/wiki/Diagramme_de_Venn;;;;;;
http://isi.cbs.nl/glossary/term2903.htm;distribution dans l'échantillonnage;DistributionDansLechantillonnage;Non;;;;;;;
http://isi.cbs.nl/glossary/term2025.htm;distribution d'appareillage;DistributionDappareillage;Non;;;;;;;
http://isi.cbs.nl/glossary/term146.htm;distribution d'Arfwedson;DistributionDarfwedson;Non;;;;;;;
http://isi.cbs.nl/glossary/term151.htm;distribution d'Arnold;DistributionDarnold;Non;;;;;;;
http://isi.cbs.nl/glossary/term3155.htm;diagramme Tige-feuille;DiagrammeTigeFeuille;Concept;;;https://lexique.netmath.ca/diagramme-a-tige-et-feuilles/;Diagramme permettant simultanément de dépouiller les données d’une distribution d’une variable statistique et d’en faire une représentation graphique. Chaque donnée individuelle est représentée par sa tige (premiers chiffres communs à plusieurs données) et sa feuille (derniers chiffres de ces mêmes données).;;;
http://isi.cbs.nl/glossary/term314.htm;distribution de Bessel;DistributionDeBessel;Non;;;;;;;
http://isi.cbs.nl/glossary/term2499.htm;distribution de bêta de Poisson;DistributionDeBetaDePoisson;Non;;;;;;;
http://isi.cbs.nl/glossary/term351.htm;distribution de Bingham;DistributionDeBingham;Non;;;;;;;
http://isi.cbs.nl/glossary/term366.htm;distribution de Birnbaum-Tingey;DistributionDeBirnbaumTingey;Non;;;;;;;
http://isi.cbs.nl/glossary/term418.htm;distribution de Borel-Tanner;DistributionDeBorelTanner;Non;;;;;;;
http://isi.cbs.nl/glossary/term420.htm;distribution de Bose;DistributionDeBose;Non;;;;;;;
http://isi.cbs.nl/glossary/term421.htm;distribution de Bose-Einstein;DistributionDeBoseEinstein;Non;;;;;;;
http://isi.cbs.nl/glossary/term430.htm;distribution de Bradford;DistributionDeBradford;Non;;;;;;;
http://isi.cbs.nl/glossary/term456.htm;distribution de Burr;DistributionDeBurr;Non;;;;;;;
http://isi.cbs.nl/glossary/term2229.htm;distribution de Burr multidimensionnelle;DistributionDeBurrMultidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term549.htm;distribution de carte de cigarette;DistributionDeCarteDeCigarette;Non;;;;;;;
http://isi.cbs.nl/glossary/term490.htm;distribution de Cauchy;DistributionDeCauchy;Non;;;;;;;
http://isi.cbs.nl/glossary/term377.htm;distribution de Cauchy bidimensionnelle;DistributionDeCauchyBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term1404.htm;distribution de ceinture;DistributionDeCeinture;Non;;;;;;;
http://isi.cbs.nl/glossary/term937.htm;dichotomie;Dichotomie;Concept;;;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/V/Variable_binaire.pdf
http://isi.cbs.nl/glossary/term711.htm;distribution de confiance;DistributionDeConfiance;Non;;;;;;;
http://isi.cbs.nl/glossary/term949.htm;distribution de Dimroth-Watson;DistributionDeDimrothWatson;Non;;;;;;;
http://isi.cbs.nl/glossary/term956.htm;distribution de Dirichlet;DistributionDeDirichlet;Non;;;;;;;
http://isi.cbs.nl/glossary/term380.htm;distribution de F bidimensionnelle;DistributionDeFBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term1248.htm;distribution de Ferreri;DistributionDeFerreri;Non;;;;;;;
http://isi.cbs.nl/glossary/term2038.htm;différence des moyennes;DifferenceDesMoyennes;Concept;;;;;;;
http://isi.cbs.nl/glossary/term1272.htm;distribution de Fisher (normale sphérique);DistributionDeFisherNormaleSpherique;Non;;;;;;;
http://isi.cbs.nl/glossary/term1271.htm;distribution de Fisher-Hsu-Roy;DistributionDeFisherHsuRoy;Non;;;;;;;
http://isi.cbs.nl/glossary/term2541.htm;distribution de fonction de puissance;DistributionDeFonctionDePuissance;Non;;;;;;;
http://isi.cbs.nl/glossary/term1303.htm;distribution de Fréchet;DistributionDeFrechet;Non;;;;;;;
http://isi.cbs.nl/glossary/term2038.htm;différence moyenne;DifferenceMoyenne;Concept;;;;;;;
http://isi.cbs.nl/glossary/term1333.htm;distribution de Galton-McAllister (logarithmico-normale);DistributionDeGaltonMcallisterLogarithmicoNormale;Non;;;;;;;
http://isi.cbs.nl/glossary/term381.htm;distribution de gamma bidimensionnelle;DistributionDeGammaBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term1347.htm;distribution de Garwood;DistributionDeGarwood;Non;;;;;;;
http://isi.cbs.nl/glossary/term963.htm;discordance;Discordance;Concept;;;;;;;
http://isi.cbs.nl/glossary/term662.htm;distribution de Gauss complexe;DistributionDeGaussComplexe;Non;;;;;;;
http://isi.cbs.nl/glossary/term1351.htm;distribution de Gauss-Poisson;DistributionDeGaussPoisson;Non;;;;;;;
http://isi.cbs.nl/glossary/term1399.htm;distribution de Gibrat;DistributionDeGibrat;Non;;;;;;;
http://isi.cbs.nl/glossary/term1415.htm;distribution de Gompertz-Makeham;DistributionDeGompertzMakeham;Non;;;;;;;
http://isi.cbs.nl/glossary/term534.htm;distribution de Gram-Charlier;DistributionDeGramCharlier;Non;;;;;;;
http://isi.cbs.nl/glossary/term1218.htm;distribution de Gumbel;DistributionDeGumbel;Non;;;;;;;
http://isi.cbs.nl/glossary/term1766.htm;distribution de Kapteyn;DistributionDeKapteyn;Non;;;;;;;
http://isi.cbs.nl/glossary/term983.htm;dispersion;Dispersion;Concept;https://fr.wikipedia.org/wiki/Dispersion_statistique;http://fr.dbpedia.org/page/Dispersion_statistique;;La dispersion représente la variabilité ou l'étendue des différentes valeurs que peut prendre une variable.;;;http://jeanalain.monfort.free.fr/Dicostat2005/D/Dispersion.pdf
http://isi.cbs.nl/glossary/term1493.htm;distribution de la fonction de risque;DistributionDeLaFonctionDeRisque;Non;;;;;;;
http://isi.cbs.nl/glossary/term1025.htm;distribution de Laplace;DistributionDeLaplace;Non;;;;;;;
http://isi.cbs.nl/glossary/term167.htm;dissymétrie;Dissymetrie;Propriete;;;;absence de symétrie;;;
http://isi.cbs.nl/glossary/term1880.htm;distribution de Lévy-Pareto;DistributionDeLevyPareto;Non;;;;;;;
http://isi.cbs.nl/glossary/term1969.htm;distribution de log-zéro-Poisson;DistributionDeLogZeroPoisson;Non;;;;;;;
http://isi.cbs.nl/glossary/term1970.htm;distribution de Lomax;DistributionDeLomax;Non;;;;;;;
http://isi.cbs.nl/glossary/term1995.htm;distribution de Madow-Leipnik;DistributionDeMadowLeipnik;Non;;;;;;;
http://isi.cbs.nl/glossary/term1999.htm;distribution de Makeham;DistributionDeMakeham;Non;;;;;;;
http://isi.cbs.nl/glossary/term2017.htm;distribution de Marshall-Olkin;DistributionDeMarshallOlkin;Non;;;;;;;
http://isi.cbs.nl/glossary/term2035.htm;distribution de Maxwell;DistributionDeMaxwell;Non;;;;;;;
http://isi.cbs.nl/glossary/term2127.htm;distribution de mélange;DistributionDeMelange;Non;;;;;;;
http://isi.cbs.nl/glossary/term2089.htm;distribution de Miller;DistributionDeMiller;Non;;;;;;;
http://isi.cbs.nl/glossary/term2267.htm;distribution de nouvelle meilleur qu'utilisée;DistributionDeNouvelleMeilleurQuutilisee;Non;;;;;;;
http://isi.cbs.nl/glossary/term1970.htm;distribution de Pareto;DistributionDePareto;Non;;;;;;;
http://isi.cbs.nl/glossary/term388.htm;distribution de Pareto bidimensionnelle;DistributionDeParetoBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term971.htm;distribution de Pareto discontinue;DistributionDeParetoDiscontinue;Non;;;;;;;
http://isi.cbs.nl/glossary/term1380.htm;distribution de Pareto généralisée;DistributionDeParetoGeneralisee;Non;;;;;;;
http://isi.cbs.nl/glossary/term2238.htm;distribution de Pareto multidimensionnelle;DistributionDeParetoMultidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term354.htm;distribution de Pascal;DistributionDePascal;Non;;;;;;;
http://isi.cbs.nl/glossary/term389.htm;distribution de Pascal bidimensionnelle;DistributionDePascalBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term2239.htm;distribution de Pascal multidimensionnelle;DistributionDePascalMultidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term2462.htm;distribution de Perk;DistributionDePerk;Non;;;;;;;
http://isi.cbs.nl/glossary/term991.htm;distance;Distance;Concept;;;;;;;http://jeanalain.monfort.free.fr/Dicostat2005/D/Distance.pdf
http://isi.cbs.nl/glossary/term390.htm;distribution de Poisson bidimensionnelle;DistributionDePoissonBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term1030.htm;distribution de Poisson carrés variables;DistributionDePoissonCarresVariables;Non;;;;;;;
http://isi.cbs.nl/glossary/term670.htm;distribution de Poisson composée;DistributionDePoissonComposee;Non;;;;;;;
http://isi.cbs.nl/glossary/term679.htm;distribution de Poisson généralisée (avec variation du paramètre);DistributionDePoissonGeneraliseeAvecVariationDuParametre;Non;;;;;;;
http://isi.cbs.nl/glossary/term1448.htm;distribution de Poisson groupée;DistributionDePoissonGroupee;Non;;;;;;;
http://isi.cbs.nl/glossary/term2240.htm;distribution de Poisson multidimensionnelle;DistributionDePoissonMultidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term2509.htm;distribution de Poisson-Lexis;DistributionDePoissonLexis;Non;;;;;;;
http://isi.cbs.nl/glossary/term2511.htm;distribution de Poisson-Pascal;DistributionDePoissonPascal;Non;;;;;;;
http://isi.cbs.nl/glossary/term2521.htm;distribution de Pólya;DistributionDePólya;Non;;;;;;;
http://isi.cbs.nl/glossary/term1709.htm;distribution de Pólya inverse;DistributionDePólyaInverse;Non;;;;;;;
http://isi.cbs.nl/glossary/term2241.htm;distribution de Pólya multidimensionnelle;DistributionDePólyaMultidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term2519.htm;distribution de Pólya-Aeppli;DistributionDePólyaAeppli;Non;;;;;;;
http://isi.cbs.nl/glossary/term2520.htm;distribution de Pólya-Eggenburger;DistributionDePólyaEggenburger;Non;;;;;;;
http://isi.cbs.nl/glossary/term334.htm;distorsion;Distorsion;Concept;;;;;;;
http://isi.cbs.nl/glossary/term1263.htm;distribution de premier chiffre;DistributionDePremierChiffre;Non;;;;;;;
http://isi.cbs.nl/glossary/term995.htm;distribution;Distribution;Concept;https://fr.wikipedia.org/wiki/Distribution_statistique;;;;;;
http://isi.cbs.nl/glossary/term898.htm;distribution de probabilité défectueuse;DistributionDeProbabiliteDefectueuse;Non;;;;;;;
http://isi.cbs.nl/glossary/term2744.htm;distribution de Rayleigh;DistributionDeRayleigh;Non;;;;;;;
http://isi.cbs.nl/glossary/term500.htm;distribution de recensement;DistributionDeRecensement;Non;;;;;;;
http://isi.cbs.nl/glossary/term2771.htm;distribution de référence avant;DistributionDeReferenceAvant;Non;;;;;;;
http://isi.cbs.nl/glossary/term2815.htm;distribution de renouvellement;DistributionDeRenouvellement;Non;;;;;;;
http://isi.cbs.nl/glossary/term2854.htm;distribution de Rhodes;DistributionDeRhodes;Non;;;;;;;
http://isi.cbs.nl/glossary/term2857.htm;distribution de Riemann;DistributionDeRiemann;Non;;;;;;;
http://isi.cbs.nl/glossary/term957.htm;distribution de série de Dirichlet;DistributionDeSerieDeDirichlet;Non;;;;;;;
http://isi.cbs.nl/glossary/term2998.htm;distribution de Short;DistributionDeShort;Non;;;;;;;
http://isi.cbs.nl/glossary/term3062.htm;distribution de Smirnov-Birnbaum-Tingey;DistributionDeSmirnovBirnbaumTingey;Non;;;;;;;
http://isi.cbs.nl/glossary/term3123.htm;distribution de Stacy;DistributionDeStacy;Non;;;;;;;
http://isi.cbs.nl/glossary/term3162.htm;distribution de Stevens-Craig;DistributionDeStevensCraig;Non;;;;;;;
http://isi.cbs.nl/glossary/term3163.htm;distribution de Stirling;DistributionDeStirling;Non;;;;;;;
http://isi.cbs.nl/glossary/term2491.htm;distribution à deux variables;DistributionADeuxVariables;Concept;;;;;Distribution bivariée;;
http://isi.cbs.nl/glossary/term392.htm;distribution de Student bidimensionnelle;DistributionDeStudentBidimensionnelle;Non;;;;;;;
http://isi.cbs.nl/glossary/term1549.htm;distribution de T² (du Hotelling);DistributionDeT²DuHotelling;Non;;;;;;;
http://isi.cbs.nl/glossary/term3292.htm;distribution de Thomas;DistributionDeThomas;Non;;;;;;;
http://isi.cbs.nl/glossary/term3314.htm;distribution de tolérance;DistributionDeTolerance;Non;;;;;;;
http://isi.cbs.nl/glossary/term3324.htm;distribution de Tracy-Widom;DistributionDeTracyWidom;Non;;;;;;;
http://isi.cbs.nl/glossary/term3375.htm;distribution de type A (Neyman);DistributionDeTypeANeyman;Non;;;;;;;
http://isi.cbs.nl/glossary/term3378.htm;distribution de type B (Neyman);DistributionDeTypeBNeyman;Non;;;;;;;
http://isi.cbs.nl/glossary/term3382.htm;distribution de type C (Neyman);DistributionDeTypeCNeyman;Non;;;;;;;
http://isi.cbs.nl/glossary/term3388.htm;distribution de type I;DistributionDeTypeI;Non;;;;;;;
http://isi.cbs.nl/glossary/term3389.htm;distribution de type I;DistributionDeTypeI;Non;;;;;;;
http://isi.cbs.nl/glossary/term3391.htm;distribution de type II;DistributionDeTypeIi;Non;;;;;;;
http://isi.cbs.nl/glossary/term3392.htm;distribution de type II;DistributionDeTypeIi;Non;;;;;;;
http://isi.cbs.nl/glossary/term3394.htm;distribution de type III;DistributionDeTypeIii;Non;;;;;;;
http://isi.cbs.nl/glossary/term3395.htm;distribution de type IV;DistributionDeTypeIv;Non;;;;;;;
http://isi.cbs.nl/glossary/term3396.htm;distribution de type IX;DistributionDeTypeIx;Non;;;;;;;
http://isi.cbs.nl/glossary/term2413.htm;distribution de type Pareto;DistributionDeTypePareto;Non;;;;;;;
http://isi.cbs.nl/glossary/term3397.htm;distribution de type V;DistributionDeTypeV;Non;;;;;;;
http://isi.cbs.nl/glossary/term3398.htm;distribution de type VI;DistributionDeTypeVi;Non;;;;;;;
http://isi.cbs.nl/glossary/term3399.htm;distribution de type VII;DistributionDeTypeVii;Non;;;;;;;
http://isi.cbs.nl/glossary/term3400.htm;distribution de type VIII;DistributionDeTypeViii;Non;;;;;;;
http://isi.cbs.nl/glossary/term3401.htm;distribution de type X;DistributionDeTypeX;Non;;;;;;;
http://isi.cbs.nl/glossary/term3402.htm;distribution de type XI;DistributionDeTypeXi;Non;;;;;;;
http://isi.cbs.nl/glossary/term3403.htm;distribution de type XII;DistributionDeTypeXii;Non;;;;;;;
http://isi.cbs.nl/glossary/term1218.htm;distribution de valeurs extrêmes;DistributionDeValeursExtremes;Non;;;;;;;
http://isi.cbs.nl/glossary/term1371.htm;distribution de valeurs extrêmes généralisée;DistributionDeValeursExtremesGeneralisee;Non;;;;;;;
http://isi.cbs.nl/glossary/term3481.htm;distribution de Von Mises;DistributionDeVonMises;Non;;;;;;;
http://isi.cbs.nl/glossary/term1705.htm;distribution de Wald;DistributionDeWald;Non;;;;;;;
http://isi.cbs.nl/glossary/term3496.htm;distribution de Waring;DistributionDeWaring;Non;;;;;;;
http://isi.cbs.nl/glossary/term949.htm;distribution de Watson;DistributionDeWatson;Non;;;;;;;
http://isi.cbs.nl/glossary/term3503.htm;distribution de Weibull;DistributionDeWeibull;Non;;;;;;;
http://isi.cbs.nl/glossary/term3517.htm;distribution de Whittle;DistributionDeWhittle;Non;;;;;;;
http://isi.cbs.nl/glossary/term3533.htm;distribution de Wishart;DistributionDeWishart;Non;;;;;;;
http://isi.cbs.nl/glossary/term665.htm;distribution de Wishart complexe;DistributionDeWishartComplexe;Non;;;;;;;
http://isi.cbs.nl/glossary/term3539.htm;distribution de Woodbury;DistributionDeWoodbury;Non;;;;;;;
http://isi.cbs.nl/glossary/term2230.htm;distribution à plusieurs variables;DistributionAPlusieursVariables;Concept;;;;;Distribution multivarié;;
http://isi.cbs.nl/glossary/term3438.htm;distribution à une variable;DistributionAUneVariable;Concept;;;;;Distribution univariée;;
http://isi.cbs.nl/glossary/term3558.htm;distribution de zêta;DistributionDeZeta;Non;;;;;;;
http://isi.cbs.nl/glossary/term887.htm;distribution décapitée;DistributionDecapitee;Non;;;;;;;
http://isi.cbs.nl/glossary/term2699.htm;distribution aléatoire;DistributionAleatoire;Concept;;;;;;;
http://isi.cbs.nl/glossary/term1086.htm;distribution d'Elfving;DistributionDelfving;Non;;;;;;;
http://isi.cbs.nl/glossary/term907.htm;distribution delta;DistributionDelta;Non;;;;;;;
http://isi.cbs.nl/glossary/term1105.htm;distribution d'Engset;DistributionDengset;Non;;;;;;;
http://isi.cbs.nl/glossary/term1135.htm;distribution d'Erlang;DistributionDerlang;Non;;;;;;;
